<TICKER>,<PER>,<DATE>,<TIME>,<LAST>,<VOL>
USD000000TOD,0,20131204,130954,33.245500000,50000
USD000000TOD,0,20131204,131005,33.246500000,153000
USD000000TOD,0,20131204,131011,33.245000000,2000000
USD000000TOD,0,20131204,131011,33.245000000,108000
USD000000TOD,0,20131204,131011,33.242000000,30000
USD000000TOD,0,20131204,131015,33.240500000,79000
USD000000TOD,0,20131204,131028,33.243000000,300000
USD000000TOD,0,20131204,131039,33.241500000,108000
USD000000TOD,0,20131204,131040,33.240500000,72000
USD000000TOD,0,20131204,131042,33.240500000,349000
USD000000TOD,0,20131204,131042,33.240500000,250000
USD000000TOD,0,20131204,131042,33.240000000,101000
USD000000TOD,0,20131204,131050,33.240500000,105000
USD000000TOD,0,20131204,131057,33.240500000,125000
USD000000TOD,0,20131204,131110,33.242500000,122000
USD000000TOD,0,20131204,131110,33.242500000,89000
USD000000TOD,0,20131204,131119,33.245000000,500000
USD000000TOD,0,20131204,131119,33.245000000,125000
USD000000TOD,0,20131204,131121,33.245000000,1000
USD000000TOD,0,20131204,131121,33.245000000,1000
USD000000TOD,0,20131204,131121,33.245000000,35000
USD000000TOD,0,20131204,131121,33.245000000,61000
USD000000TOD,0,20131204,131127,33.244000000,35000
USD000000TOD,0,20131204,131151,33.241000000,80000
USD000000TOD,0,20131204,131151,33.241000000,70000
USD000000TOD,0,20131204,131157,33.241000000,145000
USD000000TOD,0,20131204,131203,33.240500000,125000
USD000000TOD,0,20131204,131208,33.240500000,125000
USD000000TOD,0,20131204,131211,33.240500000,20000
USD000000TOD,0,20131204,131211,33.240500000,100000
USD000000TOD,0,20131204,131211,33.240500000,10000
USD000000TOD,0,20131204,131217,33.240000000,10000
USD000000TOD,0,20131204,131218,33.240000000,135000
USD000000TOD,0,20131204,131222,33.240000000,140000
USD000000TOD,0,20131204,131222,33.242500000,13000
USD000000TOD,0,20131204,131226,33.242500000,75000
USD000000TOD,0,20131204,131226,33.242500000,40000
USD000000TOD,0,20131204,131226,33.242500000,102000
USD000000TOD,0,20131204,131226,33.240000000,200000
USD000000TOD,0,20131204,131228,33.242500000,100000
USD000000TOD,0,20131204,131228,33.240000000,73000
USD000000TOD,0,20131204,131232,33.240000000,150000
USD000000TOD,0,20131204,131321,33.244500000,80000
USD000000TOD,0,20131204,131321,33.245000000,500000
USD000000TOD,0,20131204,131321,33.245000000,4000
USD000000TOD,0,20131204,131321,33.244500000,100000
USD000000TOD,0,20131204,131322,33.245000000,1000
USD000000TOD,0,20131204,131322,33.245000000,1000
USD000000TOD,0,20131204,131322,33.245000000,5000
USD000000TOD,0,20131204,131322,33.245000000,1000
USD000000TOD,0,20131204,131322,33.245000000,1000
USD000000TOD,0,20131204,131322,33.245000000,5000
USD000000TOD,0,20131204,131322,33.245000000,1000
USD000000TOD,0,20131204,131322,33.245000000,42000
USD000000TOD,0,20131204,131322,33.245000000,1000000
USD000000TOD,0,20131204,131322,33.245000000,2588000
USD000000TOD,0,20131204,131322,33.245000000,24000
USD000000TOD,0,20131204,131322,33.245000000,100000
USD000000TOD,0,20131204,131322,33.245000000,200000
USD000000TOD,0,20131204,131322,33.245000000,200000
USD000000TOD,0,20131204,131322,33.245000000,459000
USD000000TOD,0,20131204,131322,33.245000000,6000
USD000000TOD,0,20131204,131322,33.245000000,326000
USD000000TOD,0,20131204,131322,33.245000000,1578000
USD000000TOD,0,20131204,131322,33.245000000,72000
USD000000TOD,0,20131204,131323,33.245000000,10000
USD000000TOD,0,20131204,131323,33.245000000,9000
USD000000TOD,0,20131204,131323,33.245000000,7000
USD000000TOD,0,20131204,131323,33.245000000,250000
USD000000TOD,0,20131204,131323,33.245000000,6000
USD000000TOD,0,20131204,131323,33.245000000,885000
USD000000TOD,0,20131204,131323,33.245000000,200000
USD000000TOD,0,20131204,131323,33.245000000,250000
USD000000TOD,0,20131204,131323,33.245000000,142000
USD000000TOD,0,20131204,131323,33.245000000,221000
USD000000TOD,0,20131204,131323,33.245000000,1000
USD000000TOD,0,20131204,131323,33.245000000,1250000
USD000000TOD,0,20131204,131323,33.245000000,200000
USD000000TOD,0,20131204,131323,33.245000000,27000
USD000000TOD,0,20131204,131323,33.245000000,5000
USD000000TOD,0,20131204,131323,33.245000000,1000000
USD000000TOD,0,20131204,131323,33.245000000,1000
USD000000TOD,0,20131204,131325,33.245000000,58000
USD000000TOD,0,20131204,131332,33.245000000,70000
USD000000TOD,0,20131204,131353,33.245000000,61000
USD000000TOD,0,20131204,131415,33.245000000,805000
USD000000TOD,0,20131204,131415,33.245000000,195000
USD000000TOD,0,20131204,131418,33.246000000,200000
USD000000TOD,0,20131204,131418,33.246000000,50000
USD000000TOD,0,20131204,131418,33.246500000,100000
USD000000TOD,0,20131204,131418,33.246500000,50000
USD000000TOD,0,20131204,131418,33.246500000,475000
USD000000TOD,0,20131204,131458,33.246500000,9000
USD000000TOD,0,20131204,131504,33.246500000,41000
USD000000TOD,0,20131204,131504,33.246500000,200000
USD000000TOD,0,20131204,131504,33.246500000,250000
USD000000TOD,0,20131204,131504,33.246500000,109000
USD000000TOD,0,20131204,131517,33.245000000,50000
USD000000TOD,0,20131204,131536,33.245000000,30000
USD000000TOD,0,20131204,131536,33.245000000,270000
USD000000TOD,0,20131204,131540,33.245000000,578000
USD000000TOD,0,20131204,131543,33.245500000,50000
USD000000TOD,0,20131204,131543,33.245500000,150000
USD000000TOD,0,20131204,131549,33.247500000,48000
USD000000TOD,0,20131204,131549,33.248000000,347000
USD000000TOD,0,20131204,131559,33.245000000,65000
USD000000TOD,0,20131204,131604,33.248000000,45000
USD000000TOD,0,20131204,131635,33.247500000,50000
USD000000TOD,0,20131204,131635,33.248000000,113000
USD000000TOD,0,20131204,131652,33.245000000,65000
USD000000TOD,0,20131204,131719,33.245500000,50000
USD000000TOD,0,20131204,131721,33.247500000,891000
USD000000TOD,0,20131204,131721,33.247500000,11000
USD000000TOD,0,20131204,131805,33.248000000,125000
USD000000TOD,0,20131204,131805,33.248500000,125000
USD000000TOD,0,20131204,131809,33.248000000,100000
USD000000TOD,0,20131204,131809,33.248000000,250000
USD000000TOD,0,20131204,131809,33.248000000,500000
USD000000TOD,0,20131204,131809,33.248000000,215000
USD000000TOD,0,20131204,131830,33.248500000,100000
USD000000TOD,0,20131204,131852,33.249500000,60000
USD000000TOD,0,20131204,131859,33.249500000,4000
USD000000TOD,0,20131204,131921,33.247500000,500000
USD000000TOD,0,20131204,131921,33.247500000,500000
USD000000TOD,0,20131204,131943,33.247500000,12000
USD000000TOD,0,20131204,131951,33.247500000,40000
USD000000TOD,0,20131204,132012,33.247500000,5000
USD000000TOD,0,20131204,132012,33.247500000,10000
USD000000TOD,0,20131204,132012,33.247500000,18000
USD000000TOD,0,20131204,132012,33.247500000,2000
USD000000TOD,0,20131204,132033,33.247500000,13000
USD000000TOD,0,20131204,132033,33.247500000,3000
USD000000TOD,0,20131204,132033,33.247500000,27000
USD000000TOD,0,20131204,132033,33.247500000,5000
USD000000TOD,0,20131204,132033,33.247500000,1000
USD000000TOD,0,20131204,132033,33.247500000,626000
USD000000TOD,0,20131204,132033,33.247500000,275000
USD000000TOD,0,20131204,132033,33.247500000,724000
USD000000TOD,0,20131204,132033,33.247500000,276000
USD000000TOD,0,20131204,132034,33.249500000,1000000
USD000000TOD,0,20131204,132034,33.250000000,275000
USD000000TOD,0,20131204,132036,33.250000000,30000
USD000000TOD,0,20131204,132052,33.250000000,55000
USD000000TOD,0,20131204,132100,33.249500000,17000
USD000000TOD,0,20131204,132102,33.250000000,200000
USD000000TOD,0,20131204,132104,33.250000000,50000
USD000000TOD,0,20131204,132106,33.250000000,10000
USD000000TOD,0,20131204,132109,33.249500000,358000
USD000000TOD,0,20131204,132109,33.249500000,750000
USD000000TOD,0,20131204,132118,33.250000000,10000
USD000000TOD,0,20131204,132139,33.248500000,4000
USD000000TOD,0,20131204,132205,33.245000000,1870000
USD000000TOD,0,20131204,132205,33.245000000,500000
USD000000TOD,0,20131204,132205,33.245000000,500000
USD000000TOD,0,20131204,132205,33.245000000,816000
USD000000TOD,0,20131204,132205,33.245000000,180000
USD000000TOD,0,20131204,132205,33.245000000,115000
USD000000TOD,0,20131204,132205,33.245000000,724000
USD000000TOD,0,20131204,132205,33.244000000,350000
USD000000TOD,0,20131204,132205,33.242000000,1000000
USD000000TOD,0,20131204,132217,33.241500000,80000
USD000000TOD,0,20131204,132217,33.241000000,56000
USD000000TOD,0,20131204,132221,33.244500000,67000
USD000000TOD,0,20131204,132224,33.244500000,2000
USD000000TOD,0,20131204,132235,33.244500000,80000
USD000000TOD,0,20131204,132235,33.245000000,69000
USD000000TOD,0,20131204,132248,33.245000000,230000
USD000000TOD,0,20131204,132255,33.245000000,1000000
USD000000TOD,0,20131204,132319,33.245000000,1000
USD000000TOD,0,20131204,132319,33.245000000,197000
USD000000TOD,0,20131204,132347,33.246500000,100000
USD000000TOD,0,20131204,132421,33.246500000,48000
USD000000TOD,0,20131204,132421,33.246500000,6000
USD000000TOD,0,20131204,132421,33.246500000,197000
USD000000TOD,0,20131204,132421,33.246500000,12000
USD000000TOD,0,20131204,132421,33.246500000,11000
USD000000TOD,0,20131204,132421,33.246500000,391000
USD000000TOD,0,20131204,132421,33.246500000,235000
USD000000TOD,0,20131204,132444,33.245500000,170000
USD000000TOD,0,20131204,132515,33.247500000,271000
USD000000TOD,0,20131204,132523,33.247500000,19000
USD000000TOD,0,20131204,132523,33.247500000,3000
USD000000TOD,0,20131204,132537,33.247500000,10000
USD000000TOD,0,20131204,132545,33.247500000,697000
USD000000TOD,0,20131204,132601,33.246000000,400000
USD000000TOD,0,20131204,132601,33.246000000,319000
USD000000TOD,0,20131204,132614,33.248500000,1000000
USD000000TOD,0,20131204,132614,33.248500000,250000
USD000000TOD,0,20131204,132614,33.250000000,370000
USD000000TOD,0,20131204,132614,33.250000000,1353000
USD000000TOD,0,20131204,132614,33.250000000,2000000
USD000000TOD,0,20131204,132614,33.250000000,500000
USD000000TOD,0,20131204,132614,33.250000000,82000
USD000000TOD,0,20131204,132639,33.251000000,10000
USD000000TOD,0,20131204,132641,33.251000000,100000
USD000000TOD,0,20131204,132655,33.247000000,155000
USD000000TOD,0,20131204,132655,33.247000000,130000
USD000000TOD,0,20131204,132655,33.247000000,15000
USD000000TOD,0,20131204,132655,33.247000000,85000
USD000000TOD,0,20131204,132655,33.246000000,300000
USD000000TOD,0,20131204,132701,33.249000000,100000
USD000000TOD,0,20131204,132738,33.249500000,87000
USD000000TOD,0,20131204,132753,33.249500000,208000
USD000000TOD,0,20131204,132753,33.250000000,173000
USD000000TOD,0,20131204,132803,33.247000000,100000
USD000000TOD,0,20131204,132805,33.245000000,442000
USD000000TOD,0,20131204,132805,33.245000000,58000
USD000000TOD,0,20131204,132805,33.245000000,274000
USD000000TOD,0,20131204,132805,33.245000000,918000
USD000000TOD,0,20131204,132805,33.245500000,10000
USD000000TOD,0,20131204,132805,33.245000000,110000
USD000000TOD,0,20131204,132805,33.245000000,972000
USD000000TOD,0,20131204,132807,33.242000000,80000
USD000000TOD,0,20131204,132809,33.240000000,50000
USD000000TOD,0,20131204,132809,33.240000000,417000
USD000000TOD,0,20131204,132809,33.240000000,50000
USD000000TOD,0,20131204,132809,33.240000000,30000
USD000000TOD,0,20131204,132809,33.240000000,1000
USD000000TOD,0,20131204,132809,33.240000000,230000
USD000000TOD,0,20131204,132809,33.240000000,204000
USD000000TOD,0,20131204,132815,33.240000000,1000000
USD000000TOD,0,20131204,132815,33.240000000,500000
USD000000TOD,0,20131204,132815,33.240500000,500000
USD000000TOD,0,20131204,132815,33.240500000,30000
USD000000TOD,0,20131204,132815,33.240500000,220000
USD000000TOD,0,20131204,132815,33.240500000,125000
USD000000TOD,0,20131204,132827,33.245000000,500000
USD000000TOD,0,20131204,132827,33.245500000,400000
USD000000TOD,0,20131204,132827,33.246000000,300000
USD000000TOD,0,20131204,132827,33.245500000,15000
USD000000TOD,0,20131204,132827,33.246000000,16000
USD000000TOD,0,20131204,132829,33.247000000,11000
USD000000TOD,0,20131204,132829,33.247000000,20000
USD000000TOD,0,20131204,132829,33.247000000,6000
USD000000TOD,0,20131204,132843,33.248500000,10000
USD000000TOD,0,20131204,132847,33.248000000,50000
USD000000TOD,0,20131204,132848,33.250000000,827000
USD000000TOD,0,20131204,133002,33.250500000,145000
USD000000TOD,0,20131204,133007,33.250500000,135000
USD000000TOD,0,20131204,133012,33.249000000,1000
USD000000TOD,0,20131204,133040,33.250000000,6000
USD000000TOD,0,20131204,133045,33.251000000,4000
USD000000TOD,0,20131204,133045,33.251000000,6000
USD000000TOD,0,20131204,133051,33.251000000,6000
USD000000TOD,0,20131204,133102,33.251000000,1000
USD000000TOD,0,20131204,133107,33.251000000,983000
USD000000TOD,0,20131204,133107,33.252000000,17000
USD000000TOD,0,20131204,133107,33.252000000,380000
USD000000TOD,0,20131204,133107,33.252000000,603000
USD000000TOD,0,20131204,133143,33.252500000,3000
USD000000TOD,0,20131204,133145,33.250000000,100000
USD000000TOD,0,20131204,133145,33.249500000,100000
USD000000TOD,0,20131204,133145,33.249500000,15000
USD000000TOD,0,20131204,133146,33.251000000,256000
USD000000TOD,0,20131204,133146,33.251000000,744000
USD000000TOD,0,20131204,133205,33.248000000,31000
USD000000TOD,0,20131204,133205,33.248000000,19000
USD000000TOD,0,20131204,133211,33.251000000,49000
USD000000TOD,0,20131204,133211,33.251000000,1000
USD000000TOD,0,20131204,133219,33.247500000,1000
USD000000TOD,0,20131204,133219,33.247500000,200000
USD000000TOD,0,20131204,133301,33.250000000,5000
USD000000TOD,0,20131204,133301,33.250000000,29000
USD000000TOD,0,20131204,133310,33.250000000,171000
USD000000TOD,0,20131204,133339,33.250000000,129000
USD000000TOD,0,20131204,133339,33.250000000,100000
USD000000TOD,0,20131204,133344,33.250000000,1000
USD000000TOD,0,20131204,133426,33.249500000,7000
USD000000TOD,0,20131204,133445,33.249500000,100000
USD000000TOD,0,20131204,133449,33.249500000,203000
USD000000TOD,0,20131204,133449,33.249500000,190000
USD000000TOD,0,20131204,133449,33.249500000,13000
USD000000TOD,0,20131204,133449,33.249500000,203000
USD000000TOD,0,20131204,133449,33.249500000,203000
USD000000TOD,0,20131204,133449,33.249000000,203000
USD000000TOD,0,20131204,133522,33.249500000,35000
USD000000TOD,0,20131204,133540,33.249000000,500000
USD000000TOD,0,20131204,133540,33.249000000,250000
USD000000TOD,0,20131204,133540,33.249000000,183000
USD000000TOD,0,20131204,133545,33.248500000,4000
USD000000TOD,0,20131204,133621,33.247500000,37000
USD000000TOD,0,20131204,133621,33.247500000,14000
USD000000TOD,0,20131204,133621,33.247500000,352000
USD000000TOD,0,20131204,133621,33.247500000,55000
USD000000TOD,0,20131204,133621,33.247500000,542000
USD000000TOD,0,20131204,133628,33.246500000,5000
USD000000TOD,0,20131204,133629,33.249500000,23000
USD000000TOD,0,20131204,133629,33.249500000,23000
USD000000TOD,0,20131204,133629,33.249500000,77000
USD000000TOD,0,20131204,133629,33.249500000,80000
USD000000TOD,0,20131204,133629,33.249500000,266000
USD000000TOD,0,20131204,133629,33.249500000,11000
USD000000TOD,0,20131204,133629,33.249500000,566000
USD000000TOD,0,20131204,133630,33.250000000,33000
USD000000TOD,0,20131204,133630,33.250000000,21000
USD000000TOD,0,20131204,133630,33.250000000,331000
USD000000TOD,0,20131204,133630,33.250000000,1000
USD000000TOD,0,20131204,133641,33.250000000,147000
USD000000TOD,0,20131204,133641,33.250000000,53000
USD000000TOD,0,20131204,133643,33.250000000,947000
USD000000TOD,0,20131204,133643,33.250500000,2000
USD000000TOD,0,20131204,133643,33.250500000,10000
USD000000TOD,0,20131204,133643,33.250500000,1000
USD000000TOD,0,20131204,133643,33.250500000,9000
USD000000TOD,0,20131204,133643,33.250500000,9000
USD000000TOD,0,20131204,133644,33.250500000,469000
USD000000TOD,0,20131204,133651,33.251000000,12000
USD000000TOD,0,20131204,133653,33.251000000,987000
USD000000TOD,0,20131204,133653,33.251000000,12000
USD000000TOD,0,20131204,133653,33.251000000,488000
USD000000TOD,0,20131204,133653,33.250000000,5000
USD000000TOD,0,20131204,133657,33.252000000,5000
USD000000TOD,0,20131204,133700,33.252500000,8000
USD000000TOD,0,20131204,133701,33.252500000,155000
USD000000TOD,0,20131204,133714,33.252500000,13000
USD000000TOD,0,20131204,133719,33.252500000,100000
USD000000TOD,0,20131204,133742,33.252000000,100000
USD000000TOD,0,20131204,133748,33.252500000,13000
USD000000TOD,0,20131204,133750,33.252500000,200000
USD000000TOD,0,20131204,133810,33.252000000,100000
USD000000TOD,0,20131204,133811,33.250000000,3000
USD000000TOD,0,20131204,133812,33.252500000,57000
USD000000TOD,0,20131204,133822,33.250000000,133000
USD000000TOD,0,20131204,133830,33.250000000,1000
USD000000TOD,0,20131204,133838,33.252000000,500000
USD000000TOD,0,20131204,133840,33.252500000,100000
USD000000TOD,0,20131204,133841,33.252500000,900000
USD000000TOD,0,20131204,133846,33.252500000,3451000
USD000000TOD,0,20131204,133846,33.252500000,1000000
USD000000TOD,0,20131204,133846,33.252500000,500000
USD000000TOD,0,20131204,133846,33.253500000,800000
USD000000TOD,0,20131204,133900,33.254000000,84000
USD000000TOD,0,20131204,133905,33.252500000,68000
USD000000TOD,0,20131204,133905,33.252500000,6000
USD000000TOD,0,20131204,133933,33.252500000,596000
USD000000TOD,0,20131204,133940,33.252500000,116000
USD000000TOD,0,20131204,133940,33.252500000,288000
USD000000TOD,0,20131204,133940,33.252000000,125000
USD000000TOD,0,20131204,133959,33.252000000,100000
USD000000TOD,0,20131204,134019,33.252500000,5000
USD000000TOD,0,20131204,134019,33.253000000,274000
USD000000TOD,0,20131204,134021,33.253000000,2000
USD000000TOD,0,20131204,134051,33.253000000,12000
USD000000TOD,0,20131204,134056,33.253000000,35000
USD000000TOD,0,20131204,134110,33.250500000,500000
USD000000TOD,0,20131204,134110,33.251000000,500000
USD000000TOD,0,20131204,134110,33.251000000,100000
USD000000TOD,0,20131204,134112,33.250000000,500000
USD000000TOD,0,20131204,134112,33.250000000,500000
USD000000TOD,0,20131204,134112,33.250000000,1000000
USD000000TOD,0,20131204,134112,33.251000000,127000
USD000000TOD,0,20131204,134112,33.251000000,873000
USD000000TOD,0,20131204,134138,33.248000000,1000
USD000000TOD,0,20131204,134149,33.250500000,6000
USD000000TOD,0,20131204,134157,33.248000000,25000
USD000000TOD,0,20131204,134227,33.250500000,40000
USD000000TOD,0,20131204,134242,33.250000000,500000
